top_category_id,bottom_category_id,primary_color_id,secondary_color_id,product_id
3,199,1,1,1583793670
3,199,1,1,1528554990
3,2003,2,1,553694180
3,199,1,1,1543707910
3,1992,1,1,568626120
6,12382,16,1,1151843090
6,12382,1,17,1249383000
6,12382,12,12,1468650460
6,12382,14,17,1601548170
6,12382,17,17,1579348670
6,12382,1,17,1029744840
6,6988,12,12,1408358570
6,12382,1,17,1635359050
6,6988,12,12,1556685540
6,12382,17,1,1584447080
8,2397,1,1,1208585000
13,1629,7,16,1550926480
13,2397,12,12,1360503760
8,2397,1,1,807539030
8,2397,4,1,279879180
13,2397,1,1,1588841030
13,2397,1,1,1142450580
13,2397,1,17,1276514900
8,2057,1,17,627974660
13,2919,1,17,1156704620
13,2397,1,1,794471070
13,2397,1,13,527707470
13,2399,12,12,1577796400
13,2397,12,12,1411761140
8,968,14,17,766705790
8,2788,4,4,1593611950
8,974,12,12,1437255150
8,1021,1,17,562862020
8,974,17,17,1216339330
8,12369,0,19,1639124170
8,903,12,17,859739670
8,974,14,17,1620524270
8,994,17,17,1183680500
8,994,4,1,1209449190
8,991,1,1,1480023820
8,970,17,1,645016020
8,11355,1,17,1478780430
8,11356,0,4,1232790690
10,1611,5,5,1237474690
10,12472,17,17,1607388160
6,303,1,17,1607364020
8,1091,1,1,1502284570
10,12472,12,12,1651017240
10,12472,4,1,1559125630
10,12471,1,17,1644316230
10,12471,4,17,1367604190
10,1611,1,17,747330970
5,1431,17,1,1422000600
13,1611,9,17,1550827550
5,2180,2,17,584774500
5,2180,1,1,626583080
5,2180,1,1,1232882350
5,2180,4,4,1256380930
5,2180,4,17,1256378740
5,2180,19,7,941004590
5,2180,11,7,626588910
3,2336,7,7,639182120
3,2336,5,5,1207271950
3,2336,17,1,1264914070
3,2336,16,16,1230752270
3,2336,1,1,1216426300
3,2336,1,1,802743160
3,2336,10,17,893104330
5,499,17,13,970072010
5,499,17,17,1158561220
5,11161,12,12,754917470
5,46,19,13,1013620950
5,6632,7,7,477454690
5,203,2,17,870086380
5,499,4,1,1086020540
9,1198,16,16,1605379130
9,1198,16,16,1236851330
8,1198,17,17,272671580
9,1198,4,4,763066650
9,1198,4,1,1167182290
9,6765,2,17,659645530
9,1198,3,1,528400890
8,1975,4,1,1137878590
8,12370,1,1,1564058140
8,1974,1,17,1448541990
8,2070,1,17,1535542560
8,1975,1,1,1394851260
8,1975,1,1,1636244940
8,1975,1,1,1080479610
8,1975,1,17,1598836790
8,1975,1,1,1001041720
8,1975,17,17,1555054960
8,1975,2,17,1555097740
8,1975,1,1,1338751860
8,997,17,1,616425380
8,1982,1,1,1194858720
8,1984,1,17,931789980
8,975,4,1,1257698360
8,1984,4,4,1186934770
8,1984,17,17,1553043510
8,1984,1,1,738842770
8,1984,0,17,1633427000
6,1217,4,1,723309710
9,12185,4,17,1645375800
9,1686,2,1,1281051130
9,1229,2,17,1520894830
9,1227,4,17,620717120
9,1228,16,17,1460459630
9,1227,4,4,1534133670
9,1686,4,17,1598942260
9,1218,1,1,1649552080
5,491,1,1,1534987810
5,1071,17,17,1626645990
5,382,1,13,1564031110
5,382,14,13,1563460290
5,382,1,13,1564029690
5,382,1,13,1564039210
5,382,1,13,1563022950
5,382,1,13,1563459710
5,382,4,1,867942310
5,383,4,1,867940770
5,382,1,13,1567211860
4,350,17,17,1509728410
8,1157,11,1,985130220
10,2909,4,4,1215833700
6,12441,1,17,1574919290
10,1577,18,12,1537728340
10,243,4,4,1581948290
4,326,4,1,1138906020
10,2909,17,1,1558968660
10,344,12,12,1514310260
10,338,1,1,1526660290
6,914,10,10,1224806680
10,354,14,17,1606701890
2,138,1,17,1098939110
2,138,19,19,1574896420
2,178,2,17,1499532770
0,138,10,2,1074938110
2,871,1,10,1098938440
8,522,17,17,1276303170
8,138,9,9,1409225500
8,138,1,17,998457910
8,1676,12,12,1419738970
8,138,2,2,1303705270
8,138,16,17,1526725590
8,138,14,14,1307020900
8,138,12,12,1648604190
2,138,10,12,1650873260
5,378,2,1,1077711410
5,2184,2,17,127571390
5,378,11,18,834154710
5,378,4,1,1270395160
5,378,2,1,780574020
5,378,4,13,1023967820
5,378,2,1,850948910
5,2184,1,17,546770390
5,378,17,1,1209447580
5,378,2,1,1071841990
5,378,17,1,1223239310
14,1648,1,1,119495180
14,1648,1,17,1582781540
14,1648,1,1,1363908130
14,11257,1,17,1576874050
14,1664,17,17,1475075400
14,1648,17,17,1593067720
14,1648,17,13,84196200
14,1648,1,17,722043310
14,1648,1,13,1230144170
8,1648,16,16,1539156180
5,37,17,17,574592710
5,1854,14,17,1553785260
5,11134,17,1,1638112760
5,2127,2,17,1313756110
5,2127,2,17,1313755840
5,2127,14,1,1403585550
5,2127,2,17,1557296000
8,937,4,17,1319814600
8,925,4,4,1404977550
8,925,17,17,576914850
8,925,2,17,1382224250
7,881,1,1,1069159910
7,881,1,1,877369300
8,17,3,1,1424407240
8,884,1,1,1090405240
7,881,1,1,868651680
8,785,1,1,1273713940
8,1028,2,4,1323842480
8,889,1,1,1593257980
7,831,1,17,1564654350
7,836,2,1,1655040320
7,831,1,17,1594869730
7,831,1,17,1570121450
8,829,1,17,1498327570
6,6632,13,19,1038811930
6,6636,17,17,933316180
6,6632,3,13,1644145850
6,6632,17,17,1172341810
6,6632,14,17,1586883110
6,6243,17,13,1610860150
6,6632,1,16,807250900
6,9202,12,12,593663960
6,6636,17,17,1056087720
8,2042,16,17,1636694860
8,1579,4,4,1506193310
13,1630,11,17,1390802420
4,2042,2,17,989398810
8,2042,0,17,1587644220
4,2042,3,17,1562501300
4,2042,16,16,1386334170
8,2781,1,17,1559815060
8,2042,17,17,1411083220
4,1424,17,17,1350791420
4,2038,18,17,622428740
4,2042,1,17,853164050
8,2042,19,17,1607361370
13,1620,17,17,1604632210
4,2042,7,17,1384063590
8,2042,1,1,803727890
4,2038,17,16,544622260
8,2042,1,1,1158459790
4,2038,4,17,1133966540
8,1424,6,6,1199068420
4,2042,9,9,1560437580
5,2185,4,17,1385791230
5,2185,1,1,1600977040
5,2132,1,17,1151605050
12,1509,14,7,700724340
5,2185,4,4,1640102140
5,11150,14,17,979879860
5,11150,1,16,1262859080
5,2185,9,1,1503430560
5,377,17,1,614544410
5,380,2,14,714872660
5,2185,4,4,1449342970
10,6602,1,1,1334321470
10,6339,2,17,955341870
10,6602,1,16,1633520190
10,6602,4,4,1054897040
14,2855,5,17,1635083810
8,12444,17,17,961611860
8,2103,1,1,219122470
8,2855,14,14,650271850
8,2781,19,13,706607250
14,6056,14,17,1507552210
8,1078,1,17,1422634650
10,6056,1,1,1646137800
14,1678,1,17,992540510
10,1276,12,12,1232628200
10,1276,1,17,978891620
10,1276,1,17,1488791210
10,1276,17,4,1459930870
10,1276,1,17,1488783640
10,1276,16,1,1443192660
10,1276,0,17,1239776430
10,1276,12,12,1232642190
10,1276,16,16,1202568140
10,1276,17,1,697168040
10,1276,1,17,1000603460
10,1276,12,12,191008360
10,1276,17,17,1228857120
10,1286,14,1,1373055270
10,1310,2,1,1278278150
10,1878,1,17,1031332240
10,1316,17,17,259474500
10,12427,16,16,1029525870
10,1315,17,1,1228251310
10,1326,17,17,727022420
10,1316,12,12,1330647500
10,1316,1,1,1220407410
10,1316,17,17,723105620
6,6837,16,1,1154650110
0,31,17,17,1629020780
0,2114,16,17,1541893810
0,9,17,19,1602195060
0,2060,2,0,1422860860
0,32,4,4,630726280
0,2061,1,17,716719290
8,2113,7,7,630728430
0,434,16,16,208561550
0,2540,4,14,1613219290
11,1416,16,16,885848890
11,1418,17,1,778278160
11,1416,16,16,649786880
11,1416,1,17,817390070
11,1418,17,1,811828920
11,1416,16,16,948607870
11,1416,16,16,649788860
5,480,9,1,1256944300
5,557,4,17,1553177250
5,446,1,1,1529074500
5,557,14,1,1502422970
5,557,14,17,1504206670
5,557,1,17,697307420
5,557,17,17,1575780350
5,557,14,17,1097686670
5,456,14,17,1596422500
5,447,1,1,925387210
5,447,16,10,810415110
5,480,14,1,1299726640
5,456,19,19,1655326110
5,11143,14,17,849588360
5,11216,1,17,48289490
5,414,17,2,623445680
5,11170,1,17,1460840160
5,415,17,7,708937930
5,11165,14,17,1147169290
5,11170,2,17,1318784150
5,11143,4,4,900189520
5,415,17,17,1462690890
5,201,17,17,1317990550
8,1092,4,1,766870100
8,1092,1,17,1648677100
8,1092,2,17,463422030
8,1092,4,4,1308219980
8,1158,2,17,1567719180
8,1092,4,1,1637999940
8,1092,1,17,695410770
8,1092,17,17,1510365490
8,1092,2,17,508832850
8,1092,1,1,1240937230
10,12475,16,16,1198477900
4,2013,1,17,1159658940
4,2013,9,12,1263434970
4,2010,1,17,1278100900
4,11368,1,17,1348570360
4,349,14,1,1359317990
4,2013,1,18,1512578390
4,2013,14,1,1642574390
10,1266,1,17,836286750
10,1277,1,17,613269010
10,1567,1,1,492483030
10,1277,19,1,669763770
10,1287,1,17,1454641830
10,1269,17,17,1030913990
10,1275,9,9,1213559470
10,1283,2,1,1209732590
10,1284,1,17,687616390
5,557,12,12,614982160
5,2124,4,16,766629440
5,2188,9,17,713985610
5,2081,14,7,1624229900
5,11133,4,17,1648771740
5,11133,12,12,557624410
5,11173,1,17,972880090
5,446,12,12,676797600
5,11133,12,12,940029140
5,11110,17,1,1320473640
5,11133,1,17,608524980
5,479,1,2,1403944850
12,1447,1,17,554546560
12,1503,2,17,1261911430
12,1503,13,3,1093197100
12,1511,1,17,1630482200
12,1511,2,17,1349153860
12,1511,17,17,1526700250
4,2043,17,17,1324667810
12,1505,1,1,1189753080
12,1511,17,17,1306039620
8,1959,2,17,760886530
8,12212,1,17,1315769680
8,12206,0,17,1451291770
8,1152,1,1,1292059950
8,12206,1,17,1391619460
8,12206,1,17,1361624080
8,1158,12,12,1271494900
8,12206,1,17,874980470
8,12332,17,17,1569615630
8,1158,9,17,1262725490
8,14,2,1,1338531920
8,1140,4,3,1044313550
8,1158,17,17,851160660
8,1158,2,17,959097020
8,9187,1,17,1607380970
8,1142,4,1,1527993530
8,6054,17,1,1460312350
8,1158,2,17,1230020150
8,1158,4,4,1460877190
13,1965,1,17,1182890590
8,1965,17,17,1097590070
8,1965,0,1,1097263700
8,1965,4,1,1255271040
8,1965,1,17,1543976640
8,1965,13,13,1546415290
8,1965,1,17,1591032710
8,1965,5,17,1278967030
10,1965,1,1,1655366610
1,1965,17,17,1127169040
9,1187,1,1,988326470
9,1187,2,1,1284641570
9,1187,1,1,969418590
9,1183,2,1,1587620460
9,1185,13,13,1476294800
9,1183,12,12,690695930
9,1183,2,17,1563346340
9,1183,4,1,986899030
9,1187,1,1,880556550
9,1183,2,1,773260270
9,1183,2,13,1074894260
9,1187,2,1,1007922840
9,1183,2,17,1407158520
9,1183,2,17,670709300
9,1187,1,1,779665130
12,2243,2,17,1160195940
12,1572,1,1,1241362010
12,2149,2,1,1405298400
12,2243,16,16,1129798500
12,2243,1,17,1243174680
12,2149,2,17,1625292400
12,2243,2,17,1616520430
12,12392,1,17,1027535100
10,1273,1,17,1581511510
10,2177,2,17,967536100
10,2177,16,16,1419914220
10,1268,17,17,1035139320
10,2177,17,17,1492664690
10,2178,14,1,992723900
10,2177,1,17,1245044900
8,2108,1,17,769392830
8,2108,16,16,960946170
8,2108,19,13,1182101470
9,1195,13,13,1397573460
9,1195,19,13,1459832780
9,1195,2,4,1447643550
8,1158,2,17,615902370
9,1197,1,4,1643177630
9,1195,17,17,1091689300
9,1195,4,1,1650165500
9,1195,1,17,1170953170
9,1195,1,10,1516115290
9,1195,2,17,1453322120
9,1195,16,16,897302950
9,1681,4,17,1215056740
10,6122,1,17,578564770
10,1294,12,12,1574943180
10,1294,12,12,1651111770
10,6122,17,17,967863840
10,6122,1,17,578563780
10,6122,5,5,668894950
10,6122,17,17,967861200
10,6122,1,1,690795900
10,6122,1,1,609591120
10,6122,19,1,1296676890
10,6122,1,17,967867200
8,12352,4,1,1206582330
8,12352,12,12,1383764370
8,12352,4,17,1452617920
8,12443,17,17,971084970
8,12443,1,1,970754520
8,12443,1,1,1564611320
8,12443,1,17,706078770
8,12443,1,1,1402925120
8,9338,12,12,1555119600
8,12443,17,17,1469848390
8,786,1,1,1583530840
8,12443,2,2,618252270
6,7024,5,17,1297286780
6,7024,2,17,1264162290
6,7024,1,1,1201917140
6,7024,5,17,1297286370
14,7024,4,17,1013952580
6,7024,2,17,1013977500
0,224,4,1,951070530
6,7024,4,17,1009493830
0,7024,4,17,1099407870
6,7024,1,1,1498405670
6,7024,2,17,1334815370
5,1380,12,12,777959270
11,1382,1,1,1585467390
11,1382,19,3,1298813850
11,1382,12,12,252481280
11,1378,1,1,881284620
11,1382,12,12,899336190
11,1378,17,1,1169893400
8,2910,2,17,1376546700
8,2910,13,17,1590482830
5,914,17,17,239782800
8,2910,4,17,722448970
5,2910,1,7,1413068330
5,1356,4,4,1283708130
5,2910,17,17,508537300
5,2910,2,17,479292060
5,403,4,4,1395362310
8,2910,2,17,956533130
8,914,17,17,1068793790
8,2910,16,1,662896840
5,2910,1,17,692079630
5,914,4,17,1579302150
5,207,17,1,870399180
8,12468,1,17,678306700
8,12468,9,17,653012240
8,981,1,17,1335769790
8,12468,17,17,1193494150
8,1093,17,17,1642077790
8,2814,1,1,1232237550
8,1089,1,17,1439310460
8,2813,14,17,1571885440
8,2914,1,17,1173343690
8,2813,1,17,536368410
8,1094,1,1,740637670
8,2813,1,1,1241134780
8,2813,1,1,1250909350
8,2813,1,1,1297158280
8,862,16,16,1463074080
13,1632,2,17,628657810
13,1620,17,13,1424114070
13,2920,1,17,1401978550
13,1796,1,17,1483399170
13,1630,17,17,1585721950
13,1796,17,17,868602370
13,1796,17,17,868594440
8,285,4,17,1648797650
13,1796,17,17,868597970
13,1796,19,1,1156519600
13,1796,1,17,1056472280
13,1622,19,19,1589416110
13,1797,19,2,1384407070
8,1796,1,1,1244339080
5,534,14,17,1393014640
5,2188,1,1,1077713800
5,1855,1,17,1597716970
5,550,4,4,1520762790
5,534,14,17,1100035860
5,1853,0,4,908203830
8,7051,2,17,1619015060
6,7051,4,17,1107435850
8,7050,17,17,962452280
8,7050,19,1,1106811110
8,7050,4,17,715305580
6,7050,2,17,944155860
6,7050,3,13,1560096200
8,7050,1,17,1092178220
8,7050,1,17,1537034850
8,7050,7,7,1649739590
8,11486,17,17,1252404890
8,12461,19,1,1159094990
8,11486,9,1,1634309650
8,11486,1,17,1650364380
8,11486,1,1,1129924780
8,6220,18,18,1246759480
8,6907,19,13,1616569920
8,2325,1,17,1559772820
8,6503,1,17,583319350
8,1048,4,4,730075250
8,6497,1,17,786523060
8,6493,14,17,1648803720
8,2325,9,17,1234841880
8,2325,1,17,1284878840
5,498,2,17,1535156940
5,399,12,12,622772230
5,420,2,17,641856020
5,399,17,1,1413249840
5,1276,1,1,1459971380
5,399,2,1,1218247390
5,430,4,4,189522940
5,11171,17,17,782243040
5,399,1,17,210868030
5,11136,17,17,1208995290
5,399,12,12,474640480
5,386,1,17,1212116790
5,11136,19,13,1571288440
5,478,12,12,1194453790
5,478,12,12,1531440740
5,478,4,17,1041360290
5,478,12,12,1525192660
5,445,19,19,718366810
5,11165,13,10,554042090
5,479,1,17,1559795400
5,11214,1,17,1645789070
8,2912,4,1,1604775730
5,478,12,12,1612756630
6,6592,17,17,853127380
6,6837,1,17,1221365300
6,6592,4,17,85558800
10,1264,17,1,1278694210
10,1270,2,1,1507685930
10,1270,19,1,1428959100
10,1270,14,17,712318790
10,1270,1,17,1535088630
10,1270,17,17,1525158360
10,1270,1,17,1585353470
4,2011,1,1,1635569080
4,347,12,1,809793930
4,2008,2,17,1305128940
4,347,18,17,709452520
4,2011,2,1,1623160620
2,172,1,17,1645461840
2,172,17,17,937821170
2,172,4,4,1426160870
2,172,12,12,1647349850
2,172,17,4,709076380
2,172,16,16,552982700
2,172,4,4,1426173630
8,237,1,17,1563685430
3,218,17,17,1236540060
3,238,1,1,1341562640
3,301,5,17,1599468520
3,218,2,4,829152440
3,218,4,1,1178072520
3,302,4,17,1167260120
3,218,1,1,1562833380
3,218,2,1,1344743370
3,218,1,17,863572940
3,218,1,17,1574000740
3,218,1,17,1492950340
8,6081,4,17,1309809740
8,6081,1,17,1228379540
8,6081,16,16,663492750
8,2785,16,1,1637251750
8,6081,2,17,1622645270
8,69,17,1,1383981190
8,6081,11,13,962236400
8,6081,1,17,793429440
8,6081,1,7,1538378070
8,12204,1,1,1448961720
8,12204,17,17,1522404770
8,12204,17,17,928784180
8,12204,1,17,947542690
8,12204,18,17,1460167170
8,12204,1,17,778861030
6,7043,1,1,928911130
6,7043,1,1,110539840
6,7043,14,14,855208270
6,7043,19,13,801438750
6,7043,1,17,1594924810
2,7043,2,17,611419470
6,7043,14,14,860996150
6,7043,19,17,1122115230
6,7043,19,1,751039700
6,7043,14,14,814527610
6,7043,14,14,859483910
6,7043,14,14,1572871950
6,7043,14,14,856260120
6,7043,19,13,1045996070
8,68,17,10,1450073860
8,68,17,17,842972000
1,68,14,17,1468667640
8,68,1,17,801836260
8,1668,1,1,824070790
6,68,17,17,1552110300
6,6671,2,1,1584976260
1,68,1,17,1208079710
1,68,12,7,1382821610
8,6878,2,17,1203694250
8,2868,14,17,1570278630
8,2784,12,1,1494792080
8,2867,17,17,1210861280
8,1143,4,4,1434189090
0,2,4,4,1641301810
6,3,1,17,568154080
0,2,4,17,580511940
2,173,19,5,1600260720
0,2,1,17,580659080
3,2003,4,1,818295800
3,2003,2,1,1295700610
3,2003,2,1,189070030
3,284,2,10,1619656250
3,2003,2,1,1382992590
3,2003,2,9,1054510750
3,2003,1,1,200752510
3,284,2,1,953102310
3,2003,4,17,777927340
3,2003,2,17,1324382510
3,284,2,17,540722960
3,284,2,17,1254897130
3,2003,1,1,1334108970
8,1942,1,17,1454723030
8,12348,1,17,1613156420
8,2790,1,11,1204719900
8,1857,1,1,1605094060
8,1975,1,17,1321773340
8,12354,3,14,1209456350
8,882,14,17,1209603930
8,10811,1,1,232583720
8,1780,1,1,1062767960
8,254,1,1,586720640
2,1780,2,17,1531018160
2,1780,10,17,1600342310
8,254,1,19,1023733720
8,1780,2,17,1496781680
8,1780,2,9,1461415690
8,1780,5,5,1196935480
3,1780,2,2,1375212080
6,11245,16,16,270606560
8,1974,1,19,1126354590
8,1974,2,2,903423660
8,6321,12,12,967530910
8,1974,1,17,1567434290
8,1108,1,1,588941310
8,1974,14,17,1653122140
8,1974,1,17,1321339860
8,1974,1,19,1128612700
8,1975,1,1,168129010
8,6321,12,12,1052650310
8,12219,1,17,1546105100
8,1974,14,17,1519024030
8,1974,1,17,1593921390
8,1974,4,1,975017230
8,1978,2,17,1179055790
2,180,10,10,1459144700
8,9337,4,1,1612316690
8,783,2,17,695592760
8,2297,1,17,829773550
8,784,1,17,757736430
8,9337,17,19,1271589830
8,993,2,17,735003760
8,972,2,17,1586731050
8,9337,1,1,1653189400
8,6285,1,17,995793070
8,779,1,17,1233498170
8,10799,2,17,1168462900
8,9337,17,17,1337920760
8,7045,17,1,1161644520
14,7045,4,4,1207361720
10,7046,1,1,1547428890
6,7045,1,1,1640274620
6,6591,0,13,1065502100
4,7046,19,17,1585417770
8,7045,1,7,1383166110
6,1665,17,17,1654488980
6,6838,19,17,1316766690
6,7045,2,17,510888300
6,6837,4,19,1612198500
6,1665,17,17,1324805340
6,1665,1,17,1042937310
8,7045,12,12,1623911120
1,106,1,18,928750950
8,2537,1,19,702105780
1,2389,1,17,186218270
1,110,1,17,77115250
8,1020,1,17,787471130
1,112,1,19,97903520
1,119,17,17,471437100
1,113,1,17,95612580
8,1783,4,4,526656430
1,114,2,1,1653386310
1,105,16,16,123761480
1,119,4,4,269751300
1,103,2,9,740974560
1,106,1,1,1559258830
8,437,1,17,1354574740
8,2913,1,1,887193740
8,1279,1,17,1391347280
8,101,2,1,1101231250
8,2913,9,14,1458382510
8,2913,17,17,1608374490
6,2913,4,17,1243488070
8,781,4,4,920369340
8,6069,17,17,684035550
8,2913,4,17,1495519330
8,2913,18,17,1015039440
8,2913,9,17,1450491310
8,902,4,16,1652132020
8,902,16,16,840898860
8,904,17,1,257461630
8,1174,9,17,1209231010
8,1021,1,17,592324130
8,901,17,17,532226780
8,902,4,4,940392690
8,1051,1,5,704283860
8,12442,16,17,1209602880
8,1945,2,17,1599319790
5,1826,1,1,1618908570
5,1826,1,1,853959200
5,1826,1,1,1317571990
5,1826,1,1,1253764870
0,54,17,1,1571312970
5,1826,17,17,1168033450
5,1826,1,1,1652769340
5,1826,17,17,728618420
14,11264,9,9,202951250
8,5,1,17,1202590500
14,11264,12,12,1478542710
5,1782,5,5,1097998620
5,55,1,17,679148770
9,2828,2,1,1031644090
14,11264,9,9,1539685310
14,11264,12,12,1436320970
8,2867,4,4,1308335840
8,2867,1,1,1253438690
8,2867,1,17,1566050870
8,1103,9,17,46229700
8,2867,4,4,1629924570
8,2867,17,12,1595637440
8,2867,17,17,1528211140
8,6623,1,1,1309749290
8,2867,1,11,1445464150
8,2867,17,17,1446289630
8,2867,1,17,1278671690
8,2867,1,17,670095780
8,2867,17,2,1582339730
8,2867,4,4,1298683610
6,87,4,1,1456074350
6,87,17,17,1398253840
6,92,1,1,1221989900
8,85,1,17,1260698470
6,87,12,12,1588750620
10,87,1,1,1578591920
8,1860,17,17,588954870
8,11358,17,17,650323640
5,207,2,17,1644278590
5,1860,17,17,1091989520
8,6853,1,17,449419290
8,986,1,17,1575886420
8,6055,1,17,753049390
8,1860,2,17,1394869010
8,29,1,1,1645331860
5,378,17,17,949971920
5,377,14,17,970294150
5,406,17,17,571033310
5,2186,1,1,705438090
5,1844,5,5,1072642020
5,378,12,12,1033646570
5,2180,1,17,626586770
5,380,7,7,591637390
5,379,7,7,666188910
5,379,4,4,507252870
5,2125,1,1,744967360
5,2125,1,1,711000740
12,1488,9,9,1242370020
12,1516,1,17,1491593560
12,1462,12,12,1080047570
12,1488,4,17,480889290
12,1488,4,4,480906130
12,1488,4,17,1249877970
12,1488,4,17,793891700
5,11207,1,1,1430486960
5,414,1,1,595624760
5,11207,1,1,1482923320
5,11204,1,10,1615849970
5,11207,1,17,742763610
5,397,2,17,1593221130
5,11207,1,2,1386448610
6,6229,1,17,1505566160
5,385,13,18,1108603460
8,1000,1,1,1285741150
8,980,2,17,611945810
8,975,9,17,1323082460
8,987,14,17,1058000190
8,1000,1,1,611039600
8,983,10,17,1645400770
8,12465,17,1,1314265960
8,12465,1,17,1083692850
8,1078,4,17,1090418040
8,1078,1,17,943254970
8,12465,4,4,1001394440
8,12465,1,17,1220359530
8,1868,1,17,1578112940
8,12444,17,17,1488477390
8,1078,14,2,1393928320
8,1078,1,19,1633107060
7,12195,1,1,810204450
7,12195,1,17,1333543520
7,12195,17,17,944204280
7,12195,1,1,774680760
7,12195,2,17,715368120
7,12195,1,1,781095530
7,12195,1,1,1326174940
7,12195,1,17,1149370360
7,12195,1,17,944206830
7,12195,1,1,704072180
8,1651,16,16,1474645720
13,2931,17,16,1028139560
